"Title","Authors","Editors","YearPublished","URL","DateAdded","Access type","Pub ID"
"Calendar of State Papers, Ireland, 1600-1601","","Atkinson, Ernest George","1905","https://www.british-history.ac.uk/cal-state-papers/ireland/1600-1","2007-09-27T00:00:00","Premium content, Premium page scans","393"
"Calendar of State Papers, Ireland, 1600","","Atkinson, Ernest George","1903","https://www.british-history.ac.uk/cal-state-papers/ireland/1600","2007-09-27T00:00:00","Premium content, Premium page scans","392"
"Calendar of State Papers, Ireland, 1601-1603, with Addenda","","Mahaffy, Robert Pentland","1912","https://www.british-history.ac.uk/cal-state-papers/ireland/1601-3","2016-07-12T00:00:00","Premium content","1489"
"Calendar of State Papers, Ireland, 1603-1606 ","","Russell, C W;Prendergast, John P","1872","https://www.british-history.ac.uk/cal-state-papers/ireland/1603-6","2016-07-19T00:00:00","Premium content","1490"
"Calendar of State Papers, Ireland, 1606-1608","","Russell, C W;Prendergast, John P","1874","https://www.british-history.ac.uk/cal-state-papers/ireland/1606-8","2016-07-21T00:00:00","Premium content, Premium page scans","1491"
"Calendar of State Papers, Ireland, 1608-1610","","Russell, C W;Prendergast, John P","1874","https://www.british-history.ac.uk/cal-state-papers/ireland/1608-10","2016-07-21T00:00:00","Premium content, Premium page scans","1492"
"Calendar of State Papers, Ireland, 1611-1614","","Russell, C W;Prendergast, John P","1877","https://www.british-history.ac.uk/cal-state-papers/ireland/1611-14","2016-07-25T00:00:00","Premium content, Premium page scans","1493"
"Calendar of State Papers, Scotland: Volume 1, 1547-63","","Bain, Joseph","1898","https://www.british-history.ac.uk/cal-state-papers/scotland/vol1","2007-07-19T00:00:00","Premium content, Premium page scans","317"
"Calendar of State Papers, Scotland: Volume 2, 1563-69","","Bain, Joseph","1900","https://www.british-history.ac.uk/cal-state-papers/scotland/vol2","2007-07-19T00:00:00","Premium content, Premium page scans","318"
"Calendar of State Papers, Scotland: Volume 3, 1569-71","","Boyd, William K","1903","https://www.british-history.ac.uk/cal-state-papers/scotland/vol3","2007-07-19T00:00:00","Premium content, Premium page scans","319"
"Calendar of State Papers, Scotland: Volume 4, 1571-74","","Boyd, William K","1905","https://www.british-history.ac.uk/cal-state-papers/scotland/vol4","2007-07-19T00:00:00","Premium content, Premium page scans","320"
"Calendar of State Papers, Scotland: Volume 5, 1574-81","","Boyd, William K","1907","https://www.british-history.ac.uk/cal-state-papers/scotland/vol5","2007-07-19T00:00:00","Premium content, Premium page scans","321"
"Calendar of State Papers, Scotland: Volume 6, 1581-83","","Boyd, William K","1910","https://www.british-history.ac.uk/cal-state-papers/scotland/vol6","2007-07-19T00:00:00","Premium content, Premium page scans","333"
"Calendar of State Papers, Scotland: Volume 7, 1584-85","","Boyd, William K","1913","https://www.british-history.ac.uk/cal-state-papers/scotland/vol7","2007-07-19T00:00:00","Premium content, Premium page scans","334"
"Calendar of State Papers, Scotland: Volume 8, 1585-86","","Boyd, William K","1914","https://www.british-history.ac.uk/cal-state-papers/scotland/vol8","2007-07-19T00:00:00","Premium content, Premium page scans","335"
"Calendar of State Papers, Scotland: Volume 9, 1586-88","","Boyd, William K","1915","https://www.british-history.ac.uk/cal-state-papers/scotland/vol9","2007-07-19T00:00:00","Premium content, Premium page scans","336"
"Calendar, Committee For Compounding: Part 1","","Green, Mary Anne Everett","1889","https://www.british-history.ac.uk/compounding-committee/pt1","2008-01-11T00:00:00","Premium content, Premium page scans","703"
"Calendar, Committee For Compounding: Part 2","","Green, Mary Anne Everett","1890","https://www.british-history.ac.uk/compounding-committee/pt2","2008-01-11T00:00:00","Premium content, Premium page scans","704"
"Calendar, Committee For Compounding: Part 3","","Green, Mary Anne Everett","1891","https://www.british-history.ac.uk/compounding-committee/pt3","2008-01-11T00:00:00","Premium content, Premium page scans","705"
"Calendar, Committee For Compounding: Part 4","","Green, Mary Anne Everett","1892","https://www.british-history.ac.uk/compounding-committee/pt4","2008-01-11T00:00:00","Premium content, Premium page scans","706"
"Calendar, Committee For Compounding: Part 5","","Green, Mary Anne Everett","1892","https://www.british-history.ac.uk/compounding-committee/pt5","2008-01-11T00:00:00","Premium content, Premium page scans","707"
"Calendar, Committee For the Advance of Money: Part 1, 1642-45","","Green, Mary Anne Everett","1888","https://www.british-history.ac.uk/cttee-advance-money/pt1","2007-11-23T00:00:00","Premium content, Premium page scans","700"
"Calendar, Committee For the Advance of Money: Part 2, 1645-50","","Green, Mary Anne Everett","1888","https://www.british-history.ac.uk/cttee-advance-money/pt2","2007-11-23T00:00:00","Premium content, Premium page scans","701"
"Calendar, Committee For the Advance of Money: Part 3, 1650-55","","Green, Mary Anne Everett","1888","https://www.british-history.ac.uk/cttee-advance-money/pt3","2007-11-23T00:00:00","Premium content, Premium page scans","702"
"Parliament Rolls of Medieval England","","Given-Wilson, Chris;Brand, Paul;Phillips, Seymour;Ormrod, Mark;Martin, Geoffrey;Curry, Anne;Horrox, Rosemary","2005","https://www.british-history.ac.uk/no-series/parliament-rolls-medieval","2009-10-08T00:00:00","Premium content","1241"
